Event_Date,BoE_Rate_Pre,BoE_Rate_Post,Rate_Change,FTSE_Day0,FTSE_CAR,FTSE_Day_-3,FTSE_Day_-2,FTSE_Day_-1,FTSE_Day_0,FTSE_Day_1,FTSE_Day_2,FTSE_Day_3,BoE_Rate_Pre_feat,BoE_Rate_Post_feat,Rate_Change_feat,FTSE_Day0_feat,FTSE_CAR_feat,FTSE_Day_-3_feat,FTSE_Day_-2_feat,FTSE_Day_-1_feat,FTSE_Day_0_feat,FTSE_Day_1_feat,FTSE_Day_2_feat,FTSE_Day_3_feat,Rate_Change_bp,is_hike,is_cut,is_hold,BoE_Rate_Current,UK10Y_Current,Rate_Level_Squared,Rate_Change_Abs
2003-07-01,3.75,3.5,-0.25,-1.669479302522836,-0.2199488494108337,,0.0,0.0,-1.669479302522836,1.0847902585677138,0.4467330584900564,-0.0819928639457678,3.75,3.5,-0.25,-1.669479302522836,-0.2199488494108337,,0.0,0.0,-1.669479302522836,1.0847902585677138,0.4467330584900564,-0.0819928639457678,-25.0,0,1,0,3.5,4.4078,12.25,0.25
2003-11-01,3.5,3.75,0.25,0.0,1.51239249504852,,0.8251800506263951,-0.309233067253023,0.0,1.0495381792858582,0.0,-0.0530926676107101,3.5,3.75,0.25,0.0,1.51239249504852,,0.8251800506263951,-0.309233067253023,0.0,1.0495381792858582,0.0,-0.0530926676107101,25.0,1,0,0,3.75,5.065,14.0625,0.25
2004-02-01,3.75,4.0,0.25,0.0,-0.2933978905306666,,-0.4714905290150728,0.0,0.0,-0.2118179915512996,0.2099830081152554,0.1799276219204504,3.75,4.0,0.25,0.0,-0.2933978905306666,,-0.4714905290150728,0.0,0.0,-0.2118179915512996,0.2099830081152554,0.1799276219204504,25.0,1,0,0,4.0,4.8056,16.0,0.25
2004-05-01,4.0,4.25,0.25,0.0,0.5108390220648018,,-0.1105094485578495,-0.6593606524504914,0.0,1.2807091230731429,0.0,0.0,4.0,4.25,0.25,0.0,0.5108390220648018,,-0.1105094485578495,-0.6593606524504914,0.0,1.2807091230731429,0.0,0.0,25.0,1,0,0,4.25,5.1118,18.0625,0.25
2004-06-01,4.25,4.5,0.25,0.0,0.7177703879167385,,0.0,0.0,0.0,0.0022522298731786,0.2848896222455321,0.4306285357980277,4.25,4.5,0.25,0.0,0.7177703879167385,,0.0,0.0,0.0,0.0022522298731786,0.2848896222455321,0.4306285357980277,25.0,1,0,0,4.5,5.2,20.25,0.25
2004-08-01,4.5,4.75,0.25,0.0,-0.2383879431020585,,-0.1267363117821607,0.0,0.0,0.0589177131429918,0.3170505102421117,-0.4876198547050014,4.5,4.75,0.25,0.0,-0.2383879431020585,,-0.1267363117821607,0.0,0.0,0.0589177131429918,0.3170505102421117,-0.4876198547050014,25.0,1,0,0,4.75,5.0071,22.5625,0.25
2005-08-01,4.75,4.5,-0.25,0.0,0.6296028343240834,,0.1628097225496061,0.0,0.0,0.6917556244077971,0.0900948791647149,-0.3150573917980348,4.75,4.5,-0.25,0.0,0.6296028343240834,,0.1628097225496061,0.0,0.0,0.6917556244077971,0.0900948791647149,-0.3150573917980348,-25.0,0,1,0,4.5,4.3249,20.25,0.25
2006-08-01,4.5,4.75,0.25,-0.8012415290205466,-0.6349242960954959,,0.0,0.0,-0.8012415290205466,0.8723353059537864,-1.5795450813367196,0.8735270083079838,4.5,4.75,0.25,-0.8012415290205466,-0.6349242960954959,,0.0,0.0,-0.8012415290205466,0.8723353059537864,-1.5795450813367196,0.8735270083079838,25.0,1,0,0,4.75,4.6535,22.5625,0.25
2006-11-01,4.75,5.0,0.25,0.3328313922484005,1.590275874119218,,0.0,0.0391785385767562,0.3328313922484005,-0.0048831300244134,-0.0195096526328986,1.2426587259513733,4.75,5.0,0.25,0.3328313922484005,1.590275874119218,,0.0,0.0391785385767562,0.3328313922484005,-0.0048831300244134,-0.0195096526328986,1.2426587259513733,25.0,1,0,0,5.0,4.5452,25.0,0.25
2007-01-01,5.0,5.25,0.25,0.0,1.0703100560940926,,0.0,0.0,0.0,1.4483683848555584,0.128350913207198,-0.5064092419686639,5.0,5.25,0.25,0.0,1.0703100560940926,,0.0,0.0,0.0,1.4483683848555584,0.128350913207198,-0.5064092419686639,25.0,1,0,0,5.25,4.8694,27.5625,0.25
2007-05-01,5.25,5.5,0.25,-0.4589731557374299,2.381939111848619,,0.0,0.0,-0.4589731557374299,1.010964878753806,0.8219570466111437,1.007990342221099,5.25,5.5,0.25,-0.4589731557374299,2.381939111848619,,0.0,0.0,-0.4589731557374299,1.010964878753806,0.8219570466111437,1.007990342221099,25.0,1,0,0,5.5,5.1458,30.25,0.25
2007-07-01,5.5,5.75,0.25,0.0,1.5432029060194252,,0.5569689215844553,0.0,0.0,-0.2618048842017662,0.7465133114167521,0.5015255572199839,5.5,5.75,0.25,0.0,1.5432029060194252,,0.5569689215844553,0.0,0.0,-0.2618048842017662,0.7465133114167521,0.5015255572199839,25.0,1,0,0,5.75,5.4084,33.0625,0.25
2007-12-01,5.75,5.5,-0.25,0.0,0.1623251609907505,,0.6802813265528451,1.3135704440151663,0.0,-0.7135624149825159,0.0,-1.117964194594745,5.75,5.5,-0.25,0.0,0.1623251609907505,,0.6802813265528451,1.3135704440151663,0.0,-0.7135624149825159,0.0,-1.117964194594745,-25.0,0,1,0,5.5,4.6937,30.25,0.25
2008-02-01,5.5,5.25,-0.25,2.5409094797053333,2.4053153173236197,,-0.8139126798635044,0.7280763610234997,2.5409094797053333,-0.0497578435417089,0.0,0.0,5.5,5.25,-0.25,2.5409094797053333,2.4053153173236197,,-0.8139126798635044,0.7280763610234997,2.5409094797053333,-0.0497578435417089,0.0,0.0,-25.0,0,1,0,5.25,4.6234,27.5625,0.25
2008-04-01,5.25,5.0,-0.25,2.6393784293941236,4.252279845572026,,0.0,0.0,2.6393784293941236,1.0815672287749267,-0.4158301875003656,0.947164374903342,5.25,5.0,-0.25,2.6393784293941236,4.252279845572026,,0.0,0.0,2.6393784293941236,1.0815672287749267,-0.4158301875003656,0.947164374903342,-25.0,0,1,0,5.0,4.6432,25.0,0.25
2008-10-01,5.0,4.5,-0.5,1.1647138736613938,-4.4932345412602155,,0.0,1.7369510812854427,1.1647138736613938,-1.8005543029759652,2.2585878572429774,-7.852933050474064,5.0,4.5,-0.5,1.1647138736613938,-4.4932345412602155,,0.0,1.7369510812854427,1.1647138736613938,-1.8005543029759652,2.2585878572429774,-7.852933050474064,-50.0,0,1,0,4.5,4.5789,20.25,0.5
2008-11-01,4.5,3.0,-1.5,0.0,9.077657054439726,,1.159698180612856,1.9945384225229512,0.0,1.507778835009721,0.0,4.415641616294197,4.5,3.0,-1.5,0.0,9.077657054439726,,1.159698180612856,1.9945384225229512,0.0,1.507778835009721,0.0,4.415641616294197,-150.0,0,1,0,3.0,4.2571,9.0,1.5
2008-12-01,3.0,2.0,-1.0,0.0,-2.7880939118007153,,-5.188899253731338,0.0,0.0,1.4118780554359889,1.1424021628435588,-0.1534748763489246,3.0,2.0,-1.0,0.0,-2.7880939118007153,,-5.188899253731338,0.0,0.0,1.4118780554359889,1.1424021628435588,-0.1534748763489246,-100.0,0,1,0,2.0,3.6238,4.0,1.0
2009-01-01,2.0,1.5,-0.5,0.0,5.909578273913763,,1.6970017739958765,0.9447492010560056,0.0,2.8776240078174364,0.3902032910444442,0.0,2.0,1.5,-0.5,0.0,5.909578273913763,,1.6970017739958765,0.9447492010560056,0.0,2.8776240078174364,0.3902032910444442,0.0,-50.0,0,1,0,1.5,3.6699,2.25,0.5
2009-02-01,1.5,1.0,-0.5,0.0,0.9684955439471898,,-0.966564021290417,0.0,0.0,-1.7302883925773616,2.126145228645804,1.5392027291691646,1.5,1.0,-0.5,0.0,0.9684955439471898,,-0.966564021290417,0.0,0.0,-1.7302883925773616,2.126145228645804,1.5392027291691646,-50.0,0,1,0,1.0,3.6899,1.0,0.5
2009-03-01,1.0,0.5,-0.5,0.0,-6.843816305996941,,-2.183573344253864,0.0,0.0,-5.334065523591458,-3.1358582834324578,3.8096808452808384,1.0,0.5,-0.5,0.0,-6.843816305996941,,-2.183573344253864,0.0,0.0,-5.334065523591458,-3.1358582834324578,3.8096808452808384,-50.0,0,1,0,0.5,3.2497,0.25,0.5
2016-08-01,0.5,0.25,-0.25,0.0,0.2510865777577864,,-0.4520834986800004,0.0,0.0,-0.7260247633141592,-0.1655280368623168,1.594722876614263,0.5,0.25,-0.25,0.0,0.2510865777577864,,-0.4520834986800004,0.0,0.0,-0.7260247633141592,-0.1655280368623168,1.594722876614263,-25.0,0,1,0,0.25,0.7421,0.0625,0.25
